unique_id,num_votes,num_good_votes,classifiable_frac,extended_frac,dsk_frac,sph_frac,pec_frac,smooth_frac,class,confident,RA,DEC
egs21228,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,spheroid,False,214.8783096662,52.8758018077
egs21231,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8945364609,52.889023064
egs21234,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8871329149,52.8830084348
egs21235,6.0,3.0,0.5,1.0,0.0,0.0,1.0,0.0,peculiar,True,214.8779741066,52.8768800344
egs21252,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,peculiar,False,214.8055026365,52.826258413
egs21258,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.3333333333333333,peculiar,False,214.8565119514,52.8627948594
egs21259,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,peculiar,False,215.0226023785,52.9805377234
egs21260,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,disk,False,215.04727365,52.9974949832
egs21263,6.0,0.0,1.0,0.0,,,,,psf,True,214.9792344092,52.9493472346
egs21267,6.0,6.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,disk,False,214.9063213328,52.8980949301
egs21271,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,spheroid,False,215.0440575773,52.995811347
egs21273,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.5,peculiar,False,215.0415363179,52.9940135104
egs21285,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.5,disk,False,214.8167531392,52.8344803281
egs21293,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,disk,False,214.900701606,52.8944212636
egs21296,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,peculiar,False,214.9014893395,52.8941073207
egs21299,6.0,5.0,0.8333333333333334,1.0,0.2,0.2,0.6,1.0,peculiar,False,215.0473312952,52.9982444929
egs21308,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.5,ambiguous,False,214.9344986611,52.9178794086
egs21312,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8368190229,52.8490751942
egs21320,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,disk,True,214.936348865,52.9185834364
egs21323,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,spheroid,False,214.9811776666,52.951625549
egs21324,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,1.0,,False,214.9414011201,52.9227794507
egs21327,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,0.8333333333333334,spheroid,False,214.8784599359,52.8788170469
egs21331,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.9930804675,52.9600873204
egs21342,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,peculiar,False,214.958964736,52.934451472
egs21354,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,214.7893449588,52.8155216342
egs21356,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,215.014728999,52.974918959
egs21358,6.0,6.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,spheroid,False,215.0346500044,52.9894567816
egs21363,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,disk,False,214.9770788089,52.9483573935
egs21369,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8002981809,52.8234131449
egs21376,6.0,0.0,0.0,1.0,,,,,,True,214.9740008101,52.9466183989
egs21378,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,disk,True,214.8539275333,52.8613663317
egs21379,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5,disk,False,214.8147940802,52.8330289597
egs21382,6.0,6.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,peculiar,False,214.8641184405,52.8679729945
egs21385,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,ambiguous,False,214.9432111444,52.9238858413
egs21386,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.839037171,52.850514989
egs21391,6.0,2.0,0.5,0.8333333333333334,0.0,1.0,0.0,1.0,spheroid,True,214.9032434987,52.8967556547
egs21394,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,spheroid,True,214.9726110705,52.9459520327
egs21399,6.0,6.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.8333333333333334,peculiar,False,214.9535846876,52.9325468618
egs21401,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,disk,False,214.9271113931,52.9138029574
egs21408,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,1.0,,False,215.0297810272,52.9862867407
egs21411,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.7983484292,52.8218351897
egs21412,6.0,6.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,spheroid,False,215.0174407901,52.9777974018
egs21415,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,disk,False,214.7971468657,52.8214598798
egs21420,6.0,0.0,0.0,1.0,,,,,,True,214.9737690823,52.9468210764
egs21428,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,disk,False,214.8811200227,52.8808457612
egs21429,6.0,0.0,1.0,0.0,,,,,psf,True,214.8762197957,52.8774634148
egs21432,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,spheroid,False,214.9500977396,52.9299246478
egs21437,6.0,6.0,1.0,1.0,0.5,0.5,0.0,1.0,ambiguous,False,214.8773892186,52.8785074112
egs21439,6.0,6.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,disk,False,214.8860128911,52.8846156879
egs21447,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,214.8156714273,52.8348029713
egs21452,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,spheroid,True,214.9447731857,52.9266347031
egs21453,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,1.0,,False,215.0135089114,52.9752632295
egs21456,6.0,0.0,1.0,0.0,,,,,psf,True,214.8764173722,52.8776776119
egs21458,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,peculiar,True,214.9598377382,52.9373245684
egs21466,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.3333333333333333,disk,False,214.8017694841,52.82414914
egs21470,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.5,peculiar,True,214.8925286046,52.8896717242
egs21471,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,disk,True,214.9037097503,52.8970201627
egs21478,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,215.0351679536,52.9906789251
egs21479,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,disk,True,214.871289894,52.8738867839
egs21480,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8002687602,52.8235762336
egs21483,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8500929671,52.8595387751
egs21488,6.0,6.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,spheroid,False,214.9312776417,52.9172179162
egs21489,6.0,0.0,1.0,0.0,,,,,psf,True,214.9268042406,52.9140509271
egs21492,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.3333333333333333,peculiar,False,214.8434642207,52.8546319041
egs21497,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,215.0217427229,52.9792992786
egs21498,6.0,0.0,0.0,1.0,,,,,,True,214.8647222782,52.8700147978
egs21505,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,disk,True,214.902781423,52.8953311148
egs21510,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.2,peculiar,True,215.0465501899,52.997783563
egs21516,6.0,6.0,1.0,1.0,0.5,0.5,0.0,1.0,ambiguous,False,215.0278869519,52.9857108373
egs21518,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,disk,False,214.7991547415,52.8228927455
egs21522,6.0,6.0,1.0,1.0,0.1666666666666666,0.5,0.3333333333333333,1.0,spheroid,False,214.8068019271,52.8289332781
egs21530,6.0,6.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,disk,False,214.8157291058,52.8351394504
egs21551,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.5,disk,False,214.7893031802,52.8164141788
egs21554,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.8356175235,52.8496598064
egs21559,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.887176239,52.8862331508
egs21561,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,215.0281161971,52.9861612795
egs21562,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.7909361761,52.8175734516
egs21563,6.0,6.0,1.0,1.0,0.1666666666666666,0.3333333333333333,0.5,0.6666666666666666,peculiar,False,215.0216210894,52.9815530148
egs21566,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,peculiar,False,214.800087628,52.8234239382
egs21567,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.5,disk,False,214.8422353494,52.8543903668
egs21576,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,1.0,disk,False,214.8108956667,52.8321099947
egs21577,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,disk,False,215.0142149878,52.9762531093
egs21578,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,215.0478949681,52.9998330914
egs21584,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,disk,False,215.0390744062,52.9925815279
egs21586,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.9730696759,52.9473075184
egs21591,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,disk,False,214.8559178484,52.8640156542
egs21594,6.0,6.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.6666666666666666,peculiar,False,215.0359402029,52.9915446071
egs21596,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,peculiar,False,215.0335852585,52.9900805229
egs21598,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.8744261994,52.8772284372
egs21599,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,disk,False,214.8793242561,52.8809079639
egs21600,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,0.5,spheroid,False,214.8768955148,52.879178744
egs21606,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,disk,False,214.8819223208,52.8825679982
egs21608,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,peculiar,False,214.8774190212,52.8781841321
egs21609,6.0,3.0,0.5,1.0,1.0,0.0,0.0,1.0,disk,True,214.9254407789,52.9134041068
egs21613,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,disk,False,214.9578757367,52.9366862634
egs21623,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,214.8843150495,52.8841244288
egs21627,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,spheroid,False,214.7790785632,52.8096229108
egs21637,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.6666666666666666,peculiar,False,214.9822344435,52.9540466287
egs21642,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,spheroid,False,214.9538203865,52.9336837797
egs21645,6.0,4.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.5,peculiar,True,214.8775324943,52.877672268
egs21648,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.7993990259,52.8237699955
egs21649,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.9652579582,52.9411782888
egs21652,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,spheroid,False,214.9463454102,52.9286760086
egs21664,6.0,5.0,0.8333333333333334,1.0,0.4,0.4,0.2,0.8,ambiguous,False,214.7793523935,52.8100040959
egs21665,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,0.6666666666666666,spheroid,False,214.9893480848,52.9591562909
egs21670,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.5,ambiguous,False,214.8524712811,52.8613665649
egs21681,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,215.0279305547,52.9864132513
egs21682,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,disk,False,214.8412564408,52.8541399406
egs21687,6.0,0.0,1.0,0.0,,,,,psf,True,214.8768466238,52.8777928267
egs21689,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.1666666666666666,peculiar,False,214.8141123107,52.8348564139
egs21696,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.3333333333333333,peculiar,False,214.8143294252,52.8343519565
egs21697,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,0.8333333333333334,spheroid,False,214.9895877632,52.9591794906
egs21706,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8698383833,52.8746038648
egs21708,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,disk,False,215.0406418575,52.9952832721
egs21709,6.0,4.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,disk,True,214.7826994499,52.8125128372
egs21711,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.879039613,52.8811778316
egs21712,6.0,6.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,spheroid,False,215.0199983669,52.9807742248
egs21715,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,1.0,disk,False,214.9663591918,52.9431228462
egs21721,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8759172691,52.8780208652
egs21722,6.0,0.0,1.0,0.0,,,,,psf,True,214.813037294,52.8342568183
egs21736,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5,disk,False,215.0390109709,52.9945935835
egs21738,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,spheroid,False,214.9479606242,52.9302052503
egs21747,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,215.0443568308,52.9983883289
egs21749,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.5,disk,False,214.8498227161,52.860440802
egs21750,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,spheroid,False,214.7815585447,52.8118173479
egs21754,6.0,6.0,1.0,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,spheroid,False,214.8769021951,52.8772442619
egs21759,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.8552992848,52.8645170906
egs21763,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5,disk,False,214.8990088434,52.894960943
egs21765,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.6666666666666666,peculiar,False,214.8586037215,52.866912494
egs21768,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,peculiar,False,215.045990882,52.9977641759
egs21770,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,disk,False,214.9326310013,52.9183506983
egs21771,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,spheroid,True,215.0165665199,52.9787582958
egs21773,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,peculiar,False,214.7894823225,52.8175833096
egs21776,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,disk,False,214.8915507251,52.8902468358
egs21783,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,disk,True,214.9259595653,52.9142636734
egs21784,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,peculiar,True,215.0180709609,52.9799837369
egs21788,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8538744681,52.8634861904
egs21794,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.6666666666666666,ambiguous,False,214.8013919187,52.8260223049
egs21795,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,215.0399848081,52.9951530989
egs21796,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8527213087,52.8629185725
egs21797,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.1666666666666666,disk,True,214.8117444197,52.8327589785
egs21810,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.7828085285,52.8130471072
egs21813,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,1.0,spheroid,False,214.869668513,52.8750685252
egs21816,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.3333333333333333,peculiar,False,214.8643099057,52.8710882069
egs21820,6.0,6.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.8333333333333334,peculiar,False,214.8036008773,52.828109831
egs21821,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,peculiar,False,214.9622792958,52.9408290394
egs21824,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,disk,False,214.9924288133,52.9621750966
egs21833,6.0,2.0,0.3333333333333333,1.0,0.5,0.0,0.5,1.0,,False,214.847834202,52.8595210706
egs21834,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,1.0,peculiar,False,214.8832123311,52.88474053
egs21835,6.0,6.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,peculiar,False,214.7982864808,52.8243983184
egs21836,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,disk,True,214.9823425906,52.9542737077
egs21838,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,214.8880410587,52.8882661692
egs21839,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8518681949,52.8620122929
egs21843,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.5,ambiguous,False,214.9592619336,52.9381169853
egs21844,6.0,6.0,1.0,1.0,0.1666666666666666,0.5,0.3333333333333333,0.5,spheroid,False,215.0293624163,52.9880953262
egs21845,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,215.0368396889,52.9935046517
egs21852,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.7947667227,52.8219771748
egs21854,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.9905094502,52.960979709
egs21857,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.5,disk,False,214.8899206152,52.8892713085
egs21858,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8382425899,52.8527885008
egs21861,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8107800985,52.8333286047
egs21865,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,disk,True,214.9663654863,52.943438318
egs21871,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,peculiar,False,214.9050992421,52.9000136491
egs21872,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.6666666666666666,peculiar,False,214.8054745315,52.8293992023
egs21876,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.9449030971,52.9287923436
egs21879,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.0,ambiguous,False,215.0285997696,52.9879931484
egs21884,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,peculiar,True,214.868416668,52.8742550124
egs21885,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,peculiar,True,214.7867245625,52.8163527089
egs21886,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8705146509,52.8759200141
egs21888,6.0,5.0,0.8333333333333334,1.0,0.6,0.4,0.0,1.0,disk,False,214.9023273651,52.8986430873
egs21889,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,spheroid,False,214.8058134918,52.8296667948
egs21890,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,disk,False,215.0140058325,52.9750511501
egs21896,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,ambiguous,False,214.7883692496,52.8175703775
egs21898,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.8478664339,52.8598873464
egs21902,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,ambiguous,False,214.8370776236,52.8519744069
egs21919,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.1666666666666666,peculiar,True,214.8448245575,52.8578858419
egs21937,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.3333333333333333,disk,False,214.9234308987,52.913628794
egs21939,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,disk,False,214.8729263813,52.8778943135
egs21943,6.0,5.0,0.8333333333333334,1.0,0.6,0.4,0.0,1.0,disk,False,214.8107068372,52.8336717771
egs21944,6.0,0.0,1.0,0.0,,,,,psf,True,214.9830247154,52.9560206405
egs21961,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,ambiguous,False,214.9801848661,52.954078994
egs21964,6.0,6.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,disk,False,214.9490610241,52.9320375447
egs21974,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,disk,False,214.9247368474,52.9148667718
egs21976,6.0,5.0,0.8333333333333334,1.0,0.2,0.0,0.8,1.0,peculiar,False,214.7867267261,52.816728784
egs21980,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8677634646,52.8744518638
egs21983,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.5,peculiar,False,214.9603173553,52.9401139442
egs21984,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,214.9695268622,52.946638002
egs21985,6.0,5.0,0.8333333333333334,1.0,0.2,0.0,0.8,0.8,peculiar,False,214.9518279908,52.934108876
egs21986,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,disk,False,214.9048048799,52.8996137591
egs21988,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,disk,False,215.0153701027,52.9788119975
egs21990,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8711835777,52.8766595009
egs21994,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.7863450523,52.8165233862
egs21996,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,peculiar,False,214.9336763112,52.9212907343
egs21997,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,spheroid,False,214.9019539491,52.898786557
egs21998,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.5,peculiar,False,214.9454171429,52.9295666027
egs21999,6.0,5.0,0.8333333333333334,1.0,0.2,0.0,0.8,1.0,peculiar,False,215.0278541918,52.9879472629
egs22004,6.0,6.0,1.0,1.0,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,peculiar,False,214.9005324314,52.8974310676
egs22010,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.5,ambiguous,False,214.9606282232,52.9404745218
egs22015,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,spheroid,False,214.8367037515,52.8523783608
egs22016,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,spheroid,True,214.8019882206,52.8265407881
egs22018,6.0,6.0,1.0,1.0,0.5,0.3333333333333333,0.1666666666666666,1.0,disk,False,214.803757912,52.8290637677
egs22019,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8028496795,52.8281009063
egs22022,6.0,5.0,0.8333333333333334,1.0,0.8,0.2,0.0,1.0,disk,False,214.9351311311,52.9224448145
egs22023,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.9288629541,52.9179963494
egs22024,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,peculiar,True,214.9812154751,52.9547856392
egs22027,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,peculiar,False,214.8548238852,52.8640040019
egs22028,6.0,5.0,0.8333333333333334,1.0,0.0,0.2,0.8,0.2,peculiar,False,214.8042642049,52.8294324583
egs22031,6.0,0.0,1.0,0.0,,,,,psf,True,214.9828029066,52.9561911196
egs22032,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.9535027249,52.9355283164
egs22033,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,disk,False,214.8102855024,52.8330174096
egs22037,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,spheroid,False,214.8701222558,52.8759487908
egs22039,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,spheroid,False,214.8109192295,52.8341977461
egs22047,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,215.0409820018,52.9974184021
egs22052,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.9909540332,52.9620475978
